Id2,Geography,Total; Estimate; Households,Total; Estimate; Population 18 to 24 years,Gross Rent,Housing Units,Pop,Total for all sectors,Year,"Agriculture, forestry, fishing and hunting_norm","Mining, quarrying, and oil and gas extraction_norm",Utilities_norm,Construction_norm,Manufacturing_norm,Wholesale trade_norm,Retail trade_norm,Transportation and warehousing_norm,Information_norm,Finance and insurance_norm,Real estate and rental and leasing_norm,"Professional, scientific, and technical services_norm",Management of companies and enterprises_norm,Administrative and support and waste management and remediation services_norm,Educational services_norm,Health care and social assistance_norm,"Arts, entertainment, and recreation_norm",Accommodation and food services_norm,Other services (except public administration)_norm,Industries not classified_norm,Pop norm travel time,Est_%_change
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",639301,171147,279336,669279,1952872,47951,2014,0.000583929,0.000375383,0.000479656,0.070530333,0.049258618,0.055994661,0.104836187,0.013367813,0.031782445,0.049675711,0.054034327,0.18583554,0.005672457,0.047861358,0.020374966,0.118454255,0.011636879,0.096348356,0.078893037,0.004004088,12.58413762,0.017225652
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",102645,44600,41443,119138,279083,8028,2014,0.004733433,0.000996512,0.002366716,0.116218236,0.051320379,0.038116592,0.14324863,0.015196811,0.015570503,0.054683607,0.05568012,0.111360239,0.003861485,0.047209766,0.010463378,0.12655705,0.016442451,0.110239163,0.072247135,0.003487793,9.277652168,0.01968754
42100,"Santa Cruz-Watsonville, CA Metro Area",96127,41656,41734,105251,271804,6830,2014,0.002342606,0.000732064,0.000732064,0.108345534,0.044509517,0.045973646,0.128550512,0.014348463,0.01727672,0.044509517,0.05431918,0.128550512,0.004978038,0.047584187,0.022986823,0.13250366,0.016691069,0.10102489,0.080087848,0.003953148,11.47025062,0.007523234
42140,"Santa Fe, NM Metro Area",60565,11450,19292,71726,148164,4711,2014,0.001698153,0.001910422,0.002971768,0.104860964,0.028019529,0.026533645,0.173423902,0.011887073,0.019528762,0.049458714,0.056039058,0.137125876,0.004669921,0.043515177,0.022925069,0.105497771,0.030779028,0.084695394,0.090002123,0.004457652,9.156576496,-0.000636402
42200,"Santa Maria-Santa Barbara, CA Metro Area",142912,69843,68259,154414,440668,11296,2014,0.005577195,0.002832861,0.00115085,0.094812323,0.041253541,0.037978045,0.133498584,0.018502125,0.019652975,0.05417847,0.060375354,0.120839235,0.005488669,0.057719547,0.017616856,0.121901558,0.02177762,0.098707507,0.08286119,0.003275496,7.975074206,0.007581839
42220,"Santa Rosa, CA Metro Area",190875,44282,79429,207220,500292,13523,2014,0.005472159,0.000887377,0.000961325,0.129113362,0.062929823,0.045182282,0.134733417,0.017821489,0.014345929,0.052133402,0.047252829,0.113880056,0.00502847,0.052577091,0.014789618,0.110034756,0.01663832,0.091325889,0.080603416,0.004288989,11.30850583,0.01144353
42340,"Savannah, GA Metro Area",135708,43229,55792,156071,372708,8717,2014,0.003212114,0.000229437,0.002753241,0.071125387,0.02317311,0.048640587,0.168406562,0.05334404,0.013422049,0.06320982,0.052770449,0.097051738,0.0056212,0.053917632,0.01193071,0.09900195,0.01261902,0.120683721,0.097740048,0.001147184,10.58418387,0.025650076
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",220225,53094,69494,258192,559679,13208,2014,0.000832829,0.003937008,0.003634161,0.08245003,0.042398546,0.047849788,0.173304058,0.037780133,0.015369473,0.057692308,0.027180497,0.084115687,0.006435494,0.049364022,0.008479709,0.131132647,0.012341005,0.106829194,0.107889158,0.000984252,9.142642479,-0.001134387
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",1406259,329497,572335,1510981,3671478,99432,2014,0.004455306,0.000422399,0.000814627,0.105941749,0.035702792,0.055726527,0.110075227,0.024800869,0.021391504,0.054087215,0.060372918,0.133166385,0.007422158,0.053715102,0.017690482,0.111664253,0.0155282,0.09138909,0.092525545,0.003107651,14.02027603,0.014943655
42680,"Sebastian-Vero Beach, FL Metro Area",55618,9959,14974,77342,144755,4058,2014,0.006407097,0.00073928,0.001724988,0.105224248,0.022671267,0.036964022,0.169048793,0.01700345,0.011089207,0.060620996,0.058649581,0.120256284,0.004928536,0.080088714,0.011335633,0.112124199,0.018235584,0.063085264,0.098077871,0.001724988,7.568374149,0.020623742
43100,"Sheboygan, WI Metro Area",46504,8584,13579,50611,115290,2635,2014,0.001518027,0.000759013,0.001518027,0.097533207,0.084629981,0.037191651,0.142314991,0.042504744,0.012144213,0.068311195,0.027324478,0.066034156,0.006451613,0.041745731,0.007590133,0.116129032,0.020872865,0.100948767,0.123339658,0.00113852,8.635484431,-0.007532957
43300,"Sherman-Denison, TX Metro Area",46621,10509,15117,54398,123534,2517,2014,0.00238379,0.007548669,0.00476758,0.083432658,0.044894716,0.047278506,0.172824791,0.026618991,0.015097338,0.069924513,0.042510926,0.091775924,0.002781089,0.039729837,0.006356774,0.13667064,0.015097338,0.085816448,0.10250298,0.001986492,9.903994042,0.001591723
43340,"Shreveport-Bossier City, LA Metro Area",167018,40878,63852,198597,445142,9980,2014,0.00511022,0.034669339,0.005911824,0.080861723,0.027154309,0.054509018,0.160821643,0.03246493,0.013126253,0.074749499,0.045791583,0.09248497,0.005711423,0.044288577,0.010220441,0.116533066,0.012925852,0.084869739,0.095390782,0.00240481,9.310141483,0.002309933
43420,"Sierra Vista-Douglas, AZ Metro Area",47653,11238,15695,60506,127448,2222,2014,0.003150315,0.004050405,0.010351035,0.076507651,0.01890189,0.024752475,0.184068407,0.02970297,0.01530153,0.049054905,0.04950495,0.103960396,0.00360036,0.04410441,0.016651665,0.123312331,0.016651665,0.123312331,0.101710171,0.001350135,7.280537945,-0.010244989
43580,"Sioux City, IA-NE-SD Metro Area",64369,16338,20107,69002,169058,4394,2014,0.003413746,0.000910332,0.004551661,0.104460628,0.040737369,0.062130178,0.146335913,0.052571689,0.016613564,0.071916249,0.032316796,0.070323168,0.00819299,0.043468366,0.008648157,0.112881202,0.019344561,0.089440146,0.109922622,0.001820665,8.642625608,-0.00700565
43620,"Sioux Falls, SD Metro Area",94764,22513,31118,101462,248252,7302,2014,0.001232539,0.000684744,0.002465078,0.125992879,0.036291427,0.066967954,0.136537935,0.046425637,0.018625034,0.083401808,0.04382361,0.081621474,0.00903862,0.048479869,0.008353876,0.088605861,0.024650781,0.076828266,0.099013969,0.000958641,9.833858337,0.00689465
43780,"South Bend-Mishawaka, IN-MI Metro Area",121857,33717,37558,141495,319226,6465,2014,0.000773395,0.000928074,0.00154679,0.076875483,0.064655839,0.0612529,0.156535189,0.029234339,0.018097448,0.063727765,0.036504254,0.08228925,0.007269915,0.051972158,0.010982212,0.108894045,0.015467904,0.094818252,0.116627997,0.00154679,9.529032723,-0.008283479
43900,"Spartanburg, SC Metro Area",121860,31410,40587,138533,321418,6575,2014,0.002737643,0.00121673,0.001977186,0.08,0.063422053,0.071026616,0.176121673,0.035437262,0.010038023,0.064790875,0.034524715,0.070722433,0.014296578,0.04973384,0.009277567,0.091711027,0.012319392,0.087148289,0.121825095,0.001673004,9.901063413,-0.002276176
44060,"Spokane-Spokane Valley, WA Metro Area",209867,55763,76906,233958,542073,13449,2014,0.005948398,0.002007584,0.001412744,0.112870845,0.041713139,0.052866384,0.134210722,0.026098595,0.017547773,0.066473344,0.047884601,0.10127147,0.006915012,0.053684289,0.01152502,0.120083278,0.013978734,0.086400476,0.094728233,0.002379359,9.076581936,0.0117355
44100,"Springfield, IL Metro Area",88468,18758,28075,96311,211311,5233,2014,0.00114657,0.001337665,0.00305752,0.098796102,0.020638257,0.045671699,0.145041085,0.021975922,0.018345118,0.075482515,0.042996369,0.103191286,0.007261609,0.050066883,0.012612268,0.090196828,0.018727307,0.101853621,0.140263711,0.001337665,9.001590073,-0.010775047
44140,"Springfield, MA Metro Area",235074,88377,93831,254673,629100,13217,2014,0.001361882,0.000680941,0.002118484,0.097071953,0.052810774,0.040553832,0.159188923,0.023227661,0.015283347,0.050087009,0.036014224,0.08988424,0.00544753,0.0563668,0.019747295,0.122569418,0.015434667,0.10130892,0.108874934,0.001967164,9.947885869,-0.000453755
44180,"Springfield, MO Metro Area",179069,53037,65885,197091,450619,11601,2014,0.001034394,0.001292992,0.00155159,0.085078873,0.041203345,0.051116283,0.140505129,0.032755797,0.013878114,0.073614344,0.046375312,0.091802431,0.007844151,0.050771485,0.008878545,0.131367986,0.013964313,0.082492889,0.102060167,0.022411861,9.377167851,0.024642289
44220,"Springfield, OH Metro Area",55199,11805,19915,61182,136554,2321,2014,0.000861698,0.002585093,0.002585093,0.070659199,0.06678156,0.042654028,0.171046963,0.025420078,0.011632917,0.057733735,0.039638087,0.065058165,0.007324429,0.037483843,0.009909522,0.132701422,0.015510556,0.102972857,0.136148212,0.001292546,9.531760329,-0.018189509
44300,"State College, PA Metro Area",57583,40564,23143,65105,158742,3290,2014,0.003647416,0.003647416,0.003647416,0.081155015,0.047416413,0.031306991,0.145896657,0.027659574,0.021884498,0.06656535,0.041337386,0.112462006,0.006079027,0.046200608,0.016717325,0.113677812,0.021276596,0.098480243,0.109726444,0.001215805,8.836098827,0.011685117
44420,"Staunton-Waynesboro, VA Metro Area",48754,9736,14116,54325,119766,2779,2014,0.002878733,0.00215905,0.003238575,0.125224901,0.043181,0.036344009,0.164087801,0.040662109,0.01943145,0.054336092,0.048578625,0.066930551,0.006117308,0.04534005,0.008276358,0.088161209,0.015833033,0.083843109,0.14429651,0.001079525,10.6463437,0.001080692
44700,"Stockton-Lodi, CA Metro Area",221874,73538,103179,237547,715597,10825,2014,0.006374134,0.001293303,0.001200924,0.093025404,0.048221709,0.052471132,0.147251732,0.056073903,0.010531178,0.052009238,0.049145497,0.07408776,0.004618938,0.050161663,0.01034642,0.12960739,0.012286374,0.099307159,0.100138568,0.001847575,11.69639476,0.01471691
45060,"Syracuse, NY Metro Area",257052,74835,83985,289930,661478,15392,2014,0.001429314,0.000584719,0.002663721,0.103105509,0.03839657,0.052819647,0.148973493,0.023258836,0.016956861,0.056782744,0.045218295,0.093620062,0.007276507,0.054703742,0.012149168,0.107263514,0.019425676,0.107848233,0.105769231,0.001754158,9.291495711,0.006407742
45220,"Tallahassee, FL Metro Area",144333,72359,65032,163609,374890,8771,2014,0.003078326,0.000456048,0.002280242,0.087447269,0.01584768,0.034203626,0.146847566,0.014821571,0.023030441,0.058602212,0.052103523,0.171816213,0.004218447,0.059856345,0.016987801,0.096340212,0.01368145,0.086877209,0.109565614,0.001938205,10.05308224,0.009553407
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1149735,241044,425978,1375780,2915582,72931,2014,0.000850119,0.000315367,0.001316313,0.086506424,0.028862898,0.052652507,0.136581152,0.021102138,0.016234523,0.070066227,0.057355583,0.148181158,0.006787237,0.065801922,0.01319055,0.118564122,0.01405438,0.072739987,0.087644486,0.001192908,11.15412978,0.01545509
45460,"Terre Haute, IN Metro Area",65313,21540,22207,73919,171555,3563,2014,0.003648611,0.004490598,0.008139209,0.079988774,0.044625316,0.042660679,0.171765366,0.038731406,0.011787819,0.058658434,0.032837496,0.067358967,0.00477126,0.043222004,0.00954252,0.127140051,0.012910469,0.111703621,0.124894752,0.001122649,8.650083064,0.000842697
45500,"Texarkana, TX-AR Metro Area",54860,13184,19382,64576,147740,3075,2014,0.008455285,0.005203252,0.002926829,0.071869919,0.033821138,0.045203252,0.179837398,0.040325203,0.012357724,0.089756098,0.048780488,0.06504065,0.007804878,0.036422764,0.008780488,0.121626016,0.010081301,0.091056911,0.119349593,0.001300813,6.749390822,0.005559189
45780,"Toledo, OH Metro Area",242952,70452,90666,273328,607456,13313,2014,0.000901375,0.000676031,0.001952978,0.069330729,0.053256216,0.057537745,0.147449861,0.029895591,0.013821077,0.067603095,0.040261399,0.085330128,0.009389319,0.05333133,0.013821077,0.12431458,0.01419665,0.106963119,0.109141441,0.00082626,8.982815216,0.003996983
45820,"Topeka, KS Metro Area",92799,18463,28780,104225,233758,5166,2014,0.001355014,0.001355014,0.002516454,0.102787456,0.026325978,0.041811847,0.154277971,0.030197445,0.014518002,0.082075106,0.04374758,0.095044522,0.006775068,0.048780488,0.009485095,0.106078204,0.015098722,0.082655827,0.133178475,0.001935734,9.204091411,-0.009775733
45940,"Trenton, NJ Metro Area",131564,41631,47959,144999,371537,9627,2014,0.000415498,0.000103875,0.001765867,0.066791316,0.025241508,0.042484679,0.132751636,0.016931547,0.020255531,0.062116963,0.03355147,0.168484471,0.006959593,0.062220837,0.023475641,0.121637062,0.014646307,0.086527475,0.111665109,0.001973616,12.49537731,-0.00762808
46060,"Tucson, AZ Metro Area",389737,123318,155558,448835,1004516,19931,2014,0.001003462,0.001856405,0.001204154,0.081430937,0.031006974,0.039486227,0.140183634,0.020119412,0.013897948,0.061913602,0.060859967,0.125683608,0.006723195,0.058652351,0.017711103,0.140183634,0.015854699,0.088655863,0.09201746,0.001555366,9.820411024,-0.001552951
46140,"Tulsa, OK Metro Area",375790,88158,130365,421147,970391,24173,2014,0.000579159,0.023704133,0.003309478,0.088114839,0.053613536,0.06188723,0.126504778,0.024366028,0.01675423,0.069581765,0.046911844,0.115666239,0.008604642,0.055020064,0.008521905,0.108385389,0.012369172,0.079882514,0.09510611,0.001116949,9.605375565,0.002488284
46220,"Tuscaloosa, AL Metro Area",80582,41026,28658,104442,235954,4454,2014,0.01324652,0.007633588,0.00493938,0.093848226,0.035922766,0.041760216,0.183879659,0.038392456,0.012572968,0.061517737,0.044454423,0.083071396,0.005612932,0.043331837,0.007858105,0.107319264,0.011674899,0.094970813,0.10597216,0.002020656,9.058121498,-0.003579418
46340,"Tyler, TX Metro Area",77469,23372,29503,88447,218842,5734,2014,0.002441577,0.029822114,0.002964772,0.074293687,0.033833275,0.046564353,0.147017789,0.025462156,0.013603069,0.086675968,0.052668294,0.10934775,0.005755145,0.050226718,0.008022323,0.11562609,0.013777468,0.07499128,0.10516219,0.001743983,9.604851902,0.011644319
46520,"Urban Honolulu, HI Metro Area",309002,104183,140794,343031,991788,21195,2014,0.000754895,0.000188724,0.000896438,0.078744987,0.023448927,0.057324841,0.135550837,0.022741213,0.016466148,0.04873791,0.05680585,0.113470158,0.010238264,0.053597547,0.016937957,0.120877565,0.013305025,0.112809625,0.1155933,0.00150979,14.12985436,0.001039059
46540,"Utica-Rome, NY Metro Area",116231,29344,39623,137324,296615,6035,2014,0.001822701,0.001491301,0.002485501,0.101077051,0.047721624,0.03976802,0.169511185,0.024357912,0.018558409,0.051864126,0.031814416,0.07920464,0.004805302,0.04043082,0.008285004,0.116487158,0.023363712,0.125434963,0.110356255,0.001159901,8.650186268,0.008522727
46700,"Vallejo-Fairfield, CA Metro Area",145313,42480,61243,154997,431131,6745,2014,0.002075612,0.001037806,0.00148258,0.094736842,0.037509266,0.041215715,0.160118606,0.0306894,0.012898443,0.04966642,0.054114159,0.079466271,0.005040771,0.051000741,0.014084507,0.132690882,0.014825797,0.108969607,0.104966642,0.003409933,13.24394442,0.010184214
47020,"Victoria, TX Metro Area",35523,9150,11660,39717,99536,2524,2014,0.00118859,0.048335975,0.003961965,0.083597464,0.030110935,0.05229794,0.16362916,0.033280507,0.010301109,0.070126783,0.051505547,0.070126783,0.005942948,0.042789223,0.011093502,0.125990491,0.019017433,0.080824089,0.094690967,0.00118859,9.686746504,0.014469453
47220,"Vineland-Bridgeton, NJ Metro Area",50593,14471,19272,56363,157389,2883,2014,0.003468609,0.002428026,0.001734305,0.08775581,0.056191467,0.056191467,0.177245924,0.027402012,0.012140132,0.041276448,0.036420395,0.067637877,0.003468609,0.042663892,0.010752688,0.145334721,0.011099549,0.08775581,0.126257371,0.002774887,10.00250971,-0.005175983
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",637189,200044,255550,708273,1717387,36925,2014,0.001462424,0.000324983,0.001002031,0.104563304,0.022180095,0.036533514,0.153067028,0.025809072,0.016547055,0.055951253,0.057765741,0.11379824,0.006580907,0.057576168,0.014976303,0.097576168,0.015653351,0.106025728,0.111008802,0.001597833,11.40139642,0.000596157
47300,"Visalia-Porterville, CA Metro Area",132742,49265,56867,145500,458198,6165,2014,0.01540957,0.00081103,0.003568532,0.091970803,0.038442822,0.060827251,0.171776156,0.046877534,0.009407948,0.055312247,0.047201946,0.070884023,0.003892944,0.047364152,0.007461476,0.137550689,0.0081103,0.093755069,0.086780211,0.002595296,8.096521591,0.003744709
47380,"Waco, TX Metro Area",93166,38231,38149,105853,261958,5248,2014,0.000952744,0.002096037,0.005716463,0.088795732,0.045731707,0.053925305,0.165396341,0.028391768,0.017339939,0.070884146,0.044778963,0.072980183,0.004954268,0.045922256,0.01086128,0.112804878,0.013528963,0.095464939,0.118140244,0.001333841,7.837859504,0.000571973
47460,"Walla Walla, WA Metro Area",23296,8592,7221,25876,63706,1494,2014,0.010040161,0.002008032,0.010040161,0.117804552,0.087014726,0.058902276,0.1291834,0.018741633,0.015394913,0.0562249,0.039491299,0.072958501,0.000669344,0.048862115,0.008032129,0.11914324,0.020080321,0.09437751,0.08768407,0.00334672,7.371205224,0.01082544
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2154147,543892,803535,2304073,6032744,147986,2014,0.000891976,0.000378414,0.001033882,0.082068574,0.013866177,0.028313489,0.108996797,0.016650224,0.024218507,0.049997973,0.048099145,0.217088103,0.009149514,0.060012434,0.019359939,0.106091117,0.013893206,0.085440515,0.111497034,0.002952982,17.0958771,0.016904196
47940,"Waterloo-Cedar Falls, IA Metro Area",67957,24283,21109,72567,169993,4126,2014,0.00266602,0.002423655,0.002423655,0.093068347,0.049442559,0.051623849,0.155598643,0.035142996,0.016238488,0.078768783,0.039263209,0.065681047,0.006301503,0.046291808,0.01236064,0.111245759,0.019389239,0.091371789,0.118516723,0.002181289,7.987417129,0.001942691
48060,"Watertown-Fort Drum, NY Metro Area",43516,16374,19747,58780,119103,2435,2014,0.003285421,0.002053388,0.004106776,0.102258727,0.0275154,0.029979466,0.197535934,0.0275154,0.020533881,0.046817248,0.05174538,0.054209446,0.005338809,0.039425051,0.010677618,0.113347023,0.026283368,0.136344969,0.099794661,0.001232033,7.977003098,-0.007337954
48140,"Wausau, WI Metro Area",54739,10644,13344,58379,135780,3243,2014,0.004625347,0.002158495,0.001850139,0.098365711,0.072463768,0.059821153,0.139993833,0.048720321,0.012025902,0.075547333,0.026827012,0.068146778,0.005550416,0.03916127,0.012950971,0.109466543,0.019734813,0.091273512,0.109466543,0.001850139,10.0470246,-0.011581835
48260,"Weirton-Steubenville, WV-OH Metro Area",51058,11310,16472,58343,125467,2245,2014,0.000445434,0.006681514,0.005790646,0.068596882,0.032071269,0.03518931,0.159465479,0.031180401,0.015144766,0.057906459,0.028953229,0.067706013,0.004008909,0.038752784,0.00623608,0.144320713,0.03518931,0.11714922,0.144320713,0.000890869,10.4410323,-0.008830022
48300,"Wenatchee, WA Metro Area",41500,10328,12605,52473,114392,3136,2014,0.010841837,0.001594388,0.001594388,0.149872449,0.035395408,0.044961735,0.150191327,0.026147959,0.01434949,0.051339286,0.051020408,0.067602041,0.002869898,0.055803571,0.009885204,0.093431122,0.022321429,0.110012755,0.097257653,0.003507653,7.62312924,0.009333762
48540,"Wheeling, WV-OH Metro Area",58775,12462,16749,69055,145205,3406,2014,0.001467998,0.012918379,0.004403993,0.061655901,0.03112155,0.038461538,0.172049325,0.024662361,0.013211979,0.058132707,0.033176747,0.08103347,0.008514386,0.037874339,0.01233118,0.15648855,0.023194363,0.096887845,0.132119789,0.0002936,8.989600909,-0.002635432
48620,"Wichita, KS Metro Area",240230,59147,82409,270272,641225,14605,2014,0.001095515,0.014173228,0.001506333,0.097911674,0.045737761,0.053611777,0.143101678,0.027798699,0.01389935,0.073125642,0.046148579,0.089352961,0.009928107,0.046833276,0.010681274,0.115782266,0.014104759,0.090174598,0.10338925,0.001643273,8.667542594,0.003918064
48660,"Wichita Falls, TX Metro Area",54196,19579,18302,65310,151536,3495,2014,0.001716738,0.053505007,0.003433476,0.080686695,0.039198856,0.052646638,0.157653791,0.028612303,0.014592275,0.068097282,0.048354793,0.075822604,0.006294707,0.03490701,0.007725322,0.119885551,0.010300429,0.087267525,0.10758226,0.001716738,7.134674269,0.006914434
48700,"Williamsport, PA Metro Area",45742,11195,14209,52639,116508,2826,2014,0.001769285,0.009200283,0.002123142,0.08492569,0.054847841,0.047416844,0.172328379,0.04069356,0.013446568,0.061571125,0.032554848,0.072894551,0.004600142,0.048124558,0.00601557,0.099079972,0.012031139,0.101910828,0.134111819,0.000353857,8.485683387,-0.008421053
48900,"Wilmington, NC Metro Area",110993,31212,42875,132764,272548,7902,2014,0.000759301,0.000506201,0.002404455,0.106681853,0.025689699,0.049734244,0.14717793,0.02632245,0.016957732,0.054922804,0.059858264,0.12098203,0.005694761,0.053151101,0.010250569,0.109592508,0.017843584,0.097823336,0.092381676,0.001265502,9.58456859,0.018824136
49020,"Winchester, VA-WV Metro Area",51140,11676,17100,58711,134221,3136,2014,0.001913265,0.000637755,0.00127551,0.099170918,0.035714286,0.04432398,0.173788265,0.042091837,0.01690051,0.054528061,0.044642857,0.082908163,0.004464286,0.049107143,0.010522959,0.12244898,0.013711735,0.094068878,0.105867347,0.001913265,13.18046356,0.016861219
49180,"Winston-Salem, NC Metro Area",256999,59996,87082,290878,655015,12966,2014,0.00177387,0.000616998,0.002005244,0.097408607,0.050593861,0.05622397,0.166126793,0.023985809,0.01257134,0.063319451,0.041801635,0.100416474,0.00709548,0.061237082,0.009640598,0.090775875,0.017430202,0.088462132,0.106586457,0.00192812,9.671435005,0.000231428
49340,"Worcester, MA-CT Metro Area",344496,93535,121818,378239,930473,19713,2014,0.001876934,0.001065287,0.002688581,0.1123624,0.055952924,0.048800284,0.145538477,0.023182671,0.015167656,0.049358291,0.032770253,0.097904936,0.005833714,0.055648557,0.016385127,0.113376959,0.015269112,0.09927459,0.105361944,0.002181302,13.10218029,-0.000709687
49420,"Yakima, WA Metro Area",79700,25960,28131,86370,247687,4653,2014,0.007951859,0.001504406,0.001934236,0.112830432,0.050505051,0.056952504,0.152804642,0.043197937,0.014184397,0.052869117,0.055448098,0.066838599,0.003008812,0.040618956,0.015044058,0.118848055,0.015688803,0.090694176,0.097356544,0.001719321,8.194677153,0.010204082
49620,"York-Hanover, PA Metro Area",169212,37905,42296,180662,440755,8611,2014,0.001509697,0.000929044,0.003019394,0.095227035,0.065033097,0.048890953,0.145976077,0.031006852,0.014632447,0.057368482,0.030077807,0.08094298,0.00870979,0.053768436,0.009522704,0.107420741,0.015793752,0.090117292,0.139008245,0.001045175,13.06007873,0.003847051
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",228797,48474,68215,258434,553263,12447,2014,0.000964088,0.004258054,0.002811923,0.080019282,0.057041857,0.048365068,0.166385474,0.030770467,0.012292119,0.060817868,0.031573873,0.071342492,0.006909295,0.051418012,0.00867679,0.137703864,0.014702338,0.093918213,0.118984494,0.001044428,8.989657722,-0.005274515
49700,"Yuba City, CA Metro Area",57366,17061,24180,62114,169813,2498,2014,0.011609287,0.004403523,0.005204163,0.106885508,0.037630104,0.041232986,0.161329063,0.04683747,0.008807046,0.059247398,0.051641313,0.083266613,0.003202562,0.044435548,0.009607686,0.12570056,0.016813451,0.092473979,0.087269816,0.002401922,9.774605007,-0.007154213
49740,"Yuma, AZ Metro Area",70593,23292,23923,89909,203247,2907,2014,0.008255934,0.002751978,0.003095975,0.101479188,0.024079807,0.049879601,0.15995872,0.046439628,0.01375989,0.050567595,0.055383557,0.076367389,0.004127967,0.051943584,0.007567939,0.136566907,0.008255934,0.114551084,0.083935329,0.001031992,6.826201617,0.019642231
10180,"Abilene, TX Metro Area",59372,23166,23326,70595,168922,3899,2015,0.002308284,0.036163119,0.010259041,0.089253655,0.02898179,0.050012824,0.160553988,0.032059502,0.016670941,0.071813285,0.044626827,0.07796871,0.005385996,0.040010259,0.008720185,0.113362401,0.016414465,0.087714799,0.105411644,0.002308284,6.871041072,0.010627268
10420,"Akron, OH Metro Area",282456,74153,97475,313518,704243,16486,2015,0.000788548,0.001880383,0.002244329,0.078430183,0.064600267,0.070302074,0.129443164,0.02723523,0.014679122,0.064964212,0.035727284,0.102935824,0.008916657,0.057563994,0.013102026,0.109304865,0.014254519,0.092927332,0.109365522,0.001334466,11.26516699,0.004080638
10500,"Albany, GA Metro Area",57597,16373,26092,66857,156997,3123,2015,0.008965738,0.000320205,0.002881844,0.064040986,0.030419468,0.056356068,0.205891771,0.030739673,0.012808197,0.077489593,0.047710535,0.09349984,0.006083894,0.04482869,0.006083894,0.11623439,0.009926353,0.081652257,0.101504963,0.002561639,7.714287534,-0.01451562
10540,"Albany, OR Metro Area",46315,9048,18851,49174,120547,2511,2015,0.028275587,0.003185982,0.003584229,0.126642772,0.075268817,0.050179211,0.142970928,0.044205496,0.012345679,0.047789725,0.045400239,0.067303863,0.003584229,0.042612505,0.005973716,0.091596973,0.015531661,0.089207487,0.102747909,0.001592991,8.23197591,0.028676772
10580,"Albany-Schenectady-Troy, NY Metro Area",342766,99190,123804,398555,881830,21298,2015,0.00136163,0.000657339,0.0016903,0.108038313,0.028030801,0.043196544,0.143863274,0.019814067,0.018687201,0.060428209,0.041412339,0.114705606,0.006150812,0.054699972,0.014226688,0.112029299,0.018734153,0.108132219,0.101934454,0.00220678,11.19021807,0.004575256
10740,"Albuquerque, NM Metro Area",342590,84842,114669,381558,906209,18592,2015,0.000753012,0.001667384,0.001990103,0.095202238,0.03533778,0.050129088,0.131077883,0.024688038,0.016458692,0.063898451,0.057175129,0.135219449,0.005916523,0.04663296,0.01554432,0.121826592,0.014092083,0.09186747,0.089016781,0.001506024,9.850591861,0.001130795
10780,"Alexandria, LA Metro Area",54406,13533,23178,66402,154484,3325,2015,0.010526316,0.003909774,0.008721805,0.062556391,0.02556391,0.043909774,0.17443609,0.027969925,0.013233083,0.078496241,0.046015038,0.088721805,0.003308271,0.041804511,0.013233083,0.163909774,0.009924812,0.071578947,0.111278195,0.000902256,8.238684912,0.001506024
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",314985,76750,97565,345251,832327,18293,2015,0.000819986,0.001038649,0.00306128,0.089925108,0.04597387,0.050019133,0.146668124,0.030339474,0.015798393,0.052315093,0.032416771,0.089487782,0.008090526,0.056469688,0.012791778,0.13037774,0.016017056,0.09768764,0.119061936,0.001639972,13.05145694,0.00071116
11020,"Altoona, PA Metro Area",52830,10301,15540,56007,125593,3191,2015,0.002507051,0.000626763,0.001880288,0.092447509,0.041366343,0.044500157,0.168912567,0.033218427,0.016922595,0.054841742,0.027264181,0.064243184,0.006267628,0.044813538,0.008461297,0.149482921,0.014102162,0.089313695,0.137574428,0.001253526,8.928324031,0.005356018
11100,"Amarillo, TX Metro Area",95626,25836,34646,107954,263258,6282,2015,0.003024514,0.013053168,0.003661254,0.100127348,0.03167781,0.048073862,0.146450175,0.034861509,0.013212353,0.076090417,0.052053486,0.090417065,0.005730659,0.047118752,0.007959249,0.11843362,0.014008278,0.091849729,0.100604903,0.00159185,8.264383229,0.000477783
11180,"Ames, IA Metro Area",37264,30630,17396,38558,96021,2045,2015,0.007823961,0.000977995,0.003422983,0.093398533,0.038630807,0.041075795,0.140342298,0.020537897,0.02396088,0.058679707,0.055256724,0.109046455,0.005867971,0.053300733,0.011735941,0.096332518,0.018581907,0.110513447,0.109535452,0.000977995,9.15455994,0.020968547
11260,"Anchorage, AK Metro Area",135601,44819,47912,156279,399790,10887,2015,0.003949665,0.007256361,0.002204464,0.132267842,0.020207587,0.039037384,0.104803895,0.03683292,0.019105355,0.041884817,0.044272986,0.120051437,0.012491963,0.06126573,0.012216405,0.14182052,0.020115734,0.0912097,0.08707633,0.001928906,10.83860277,0.008148903
